iabCat,masculinity,interest,IgName,IgLevel1,IgLevel2,PinkMin,PinkAvg,PinkMax
Sports,4389.0,6002899024562,Muay Thai,empty,Sports and outdoors,0.6654729368534529,18.410526498987945,16.974409147254455
Science,4388.0,6002932536373,Machine,empty,Business and industry,1.2742019151228814,25.25737306059495,21.65297515913312
Automotive,4387.0,6003349280432,Tractor,empty,Hobbies and activities,-10.156537269697322,-7.861891980237078,-7.348877875076159
Education,4386.0,6002950107774,Chinese language,empty,Lifestyle and culture,-2.551359116563874,-21.51812645294184,-16.6214327444086
Sports,4385.0,6003002329492,Anfield,"Stadium, Arena & Sports Venue",Sports and outdoors,103.05909214847547,23.170002315537403,27.81644844412853
Arts & Entertainment,4384.0,6003633122583,Heavy metal music,empty,News and entertainment,6.712840547230932,4.87920203069896,6.559268429493611
Sports,4383.0,6003144190966,Jürgen Klopp,Athlete,People,21.615351613086656,38.01934179769557,34.35686064995632
Home & Garden,4382.0,6003044920845,Carcare,City,"Travel, places and events",-5.598927057523464,16.617139281562345,17.982484571905868
Technology & Computing,4381.0,6003528798682,Windows Phone,empty,Technology,8.510887134059496,28.36334000118128,32.14643108309995
Law Government & Politics,4380.0,6003065864407,Xi Jinping,Politician,People,7.731189924974736,11.036702299750887,13.372487267097618
Technology & Computing,4379.0,6004922412789,Gaming computer,empty,Technology,-3.85120927920553,-3.8527120468625604,-0.2339233641696613
Sports,4378.0,6003408189277,Professional boxing,Local Business,Sports and outdoors,2.44108027717685,13.425447263461713,13.243623714095506
Law Government & Politics,4377.0,6003654559478,Politics,empty,News and entertainment,1.7627958672835138,20.788692184841274,18.076215119888463
Technology & Computing,4376.0,6009056796453,Xbox (console),empty,Business and industry,1.5240729871237124,12.954390250420442,15.266524009124904
Travel,4374.0,6003120682645,Macau,empty,"Travel, places and events",4.311075630151488,-23.605314901313758,-24.044262831834054
Food & Drink,4373.0,6003281707010,Red Bull,empty,Food and drink,-21.687436585141086,-30.508152648797655,-19.517788112789543
Automotive,4372.0,6003109672584,Types of motorcycles,empty,Lifestyle and culture,10.109770000093455,10.586538123824635,17.425089859404064
Automotive,4371.0,6003450283042,Auto show,empty,Hobbies and activities,-0.4831666375370907,8.765934734601325,6.594430689181474
Business,4370.0,6003331700032,Economy,empty,empty,2.798792619367311,16.528678057874043,14.337545064967005
Arts & Entertainment,4369.0,6003717232862,Poker,empty,News and entertainment,-5.864864717571066,29.077294322940453,30.088439453202852
Technology & Computing,4368.0,6003629266583,Hard drives,empty,Technology,-0.2900677026230557,-4.32383265705587,-4.025553342498902
Sports,4367.0,6003290231525,Motocross,empty,Sports and outdoors,0.6661219263661264,-7.943127472945462,-3.2444506797366928
Law Government & Politics,4366.0,6003089364392,United Kingdom,empty,"Travel, places and events",60.16712081631903,24.748796344125054,33.3506658966541
Sports,4365.0,6003270679793,Portugal national football team,empty,Sports and outdoors,3.016658651770485,11.653718056494561,22.606213346684868
Sports,4364.0,6003389269196,Bellator MMA,Local Business,Sports and outdoors,-21.137545369597365,11.67978544308752,10.013933962598594
Technology & Computing,4363.0,6004042690789,Light-emitting diode,empty,Business and industry,11.574682541493008,26.502743301679498,25.273605788982714
Automotive,4362.0,6003093132817,Chevrolet,empty,Business and industry,-2.8672052048257717,5.84898870203126,13.441340570541298
Automotive,4361.0,6003629280183,Compact car,empty,Hobbies and activities,0.47962610572474895,1.1414290281435546,2.0028059714988995
Society,4360.0,6003700426513,Japan,empty,"Travel, places and events",6.766037855060672,8.102029011328096,8.6771565123664
Automotive,4359.0,6003534983673,Suzuki,empty,Business and industry,3.9695184773797614,0.3356546894574831,1.4812789988662176
Sports,4358.0,6002868741910,Team,empty,Sports and outdoors,2.4994214358868905,14.044790222025611,12.526293690254736
Arts & Entertainment,4357.0,6003361714600,Nightclubs,empty,News and entertainment,-5.200676660451395,20.313599894302428,20.933010351172214
Sports,4356.0,6003157508484,International Brazilian Jiu-Jitsu Federation,Local Business,Sports and outdoors,39.9510133971262,4.014232830294182,6.150928303869096
Arts & Entertainment,4355.0,6003703307271,Counter-Strike: Global Offensive,Local Business,News and entertainment,-11.79583691829413,-8.159688262858866,-8.35486102683932
Technology & Computing,4354.0,6003029973385,Computer network,empty,Business and industry,4.283924059380699,8.388869443974357,7.981630465816761
Automotive,4353.0,6003154021884,Station wagon,empty,Hobbies and activities,-0.739945820283773,5.325512460496505,5.290588996145102
Automotive,4352.0,6002959721920,McLaren,Sports Team,Sports and outdoors,-17.79341352929157,-4.611378652760532,-1.9605711514388464
Business,4351.0,6003257922488,Yamaha Corporation,empty,Business and industry,51.73004107513907,10.709251556043053,14.196694833507287
Sports,4350.0,6003481546864,Track and field,empty,Sports and outdoors,20.648186158957458,22.321472876364048,28.140750506524824
Arts & Entertainment,4349.0,6003524586642,The Cars,Musician/Band,News and entertainment,13.127630316426364,-4.677524702784327,-1.8011703957262988
Sports,4348.0,6003314457191,Grand Prix motorcycle racing,empty,Sports and outdoors,28.818601671011862,37.50848920960191,34.8258291651331
Automotive,4347.0,6003418045839,Volkswagen Golf,empty,Hobbies and activities,0.5614857414854598,-1.7022703232078389,-1.4881267378533432
Arts & Entertainment,4346.0,6003607820904,Top Gear,Media/News Company,News and entertainment,136.71047801807734,-45.76896531463987,-28.75044668830367
Technology & Computing,4345.0,6003176101552,Massively multiplayer online games,empty,News and entertainment,3.330822216047212,1.6917456119339636,1.8310024056441174
Law Government & Politics,4344.0,6011515350975,Politics and social issues,empty,empty,0.7900112251805981,10.884491657301782,12.083441872408825
Sports,4343.0,6002976112259,Mike Tyson,empty,People,19.812680012758754,-20.272268837889825,-11.572236863419999
Technology & Computing,4342.0,6003198710665,GSM,empty,Technology,4.577617397315341,14.52014663515467,14.637447121813498
Sports,4341.0,6003648201038,Professional wrestling,empty,Sports and outdoors,-1.4570588690362243,4.453507886428861,5.5477251780588555
Arts & Entertainment,4340.0,6003376797981,League of Legends,empty,News and entertainment,-0.41117229998710614,-3.876916727990717,-3.0650129705686835
Technology & Computing,4338.0,6003473371887,Laptop,empty,Technology,3.610778121665152,3.3179409064494907,3.40731069095194
Sports,4337.0,6003349754405,Golden State Warriors,empty,Sports and outdoors,1.353990290477725,30.064339739353272,27.464656916261625
Science,4336.0,6003437140731,Solar energy,empty,Business and industry,-4.701909710888741,1.5760993078598635,-4.092357449512119
Sports,4335.0,6002898931762,Racing,empty,Hobbies and activities,-8.123486576765501,-2.5394493736822135,-0.8267258219904727
Technology & Computing,4334.0,6008172451698,Xbox One,empty,Technology,-3.4830658375834194,-4.1938385334336825,-4.059948116410632
Automotive,4333.0,6003462704144,Hyundai,empty,Business and industry,2.2958712823677003,-7.072006926957574,-7.4392393809330235
Automotive,4332.0,6003314622391,Peugeot,empty,Business and industry,2.717562585989036,27.209785099186256,26.634808743879116
Style & Fashion,4331.0,6003729063753,Watch,empty,Shopping and fashion,-0.32792501604935054,-1.0215881601129495,-1.9973463685471513
Technology & Computing,4330.0,6003283407454,Nvidia,empty,Business and industry,-18.030614618400996,5.955649424637082,4.924941674037704
Law Government & Politics,4329.0,6003342679656,Republican Party (United States),empty,Lifestyle and culture,1.0226556831995037,10.780896895923608,10.686535444958825
Technology & Computing,4328.0,6003290054325,Symbian,Local Business,Technology,3.712487034962262,7.025895154236409,7.045786943659174
Arts & Entertainment,4327.0,6003902397066,Electronic music,empty,News and entertainment,3.796154163159455,6.634289318928414,6.3309988312433845
Automotive,4326.0,6003257195886,Classic car,empty,Hobbies and activities,-5.591744811023261,10.568410429641231,11.537264518379594
Automotive,4325.0,6003257869482,Used car,empty,Business and industry,-1.5788992760178469,9.217949896781903,9.352888944139748
Automotive,4324.0,6004165590024,Motorcycling,empty,Sports and outdoors,-5.84691168087758,7.24631831348538,7.975264643284273
Arts & Entertainment,4323.0,6003237485261,PlayStation (console),empty,News and entertainment,-3.3931270081892846,10.495616340124627,9.620405046588736
Business,4321.0,6003279598823,Marketing,empty,Business and industry,1.6296357773582322,-2.948147547176404,-2.487795192704569
Automotive,4320.0,6003022515529,Mitsubishi Motors,empty,Business and industry,-6.961306046390109,-14.165095695641877,-10.16685153166385
Sports,4319.0,6003156042705,ADCC Submission Wrestling World Championship,Local Business,Business and industry,13.007608997225788,50.40269809512404,48.32145166470529
Technology & Computing,4318.0,6003493787494,IPod,empty,empty,14.703558143286541,15.42399052127748,15.468604178543389
Education,4317.0,6004180881895,Information,empty,Business and industry,2.5984669422202726,5.727404770504252,10.522668358810995
Technology & Computing,4316.0,6003280701823,Random-access memory,empty,Technology,2.675489688947988,5.906237917317055,6.271876371489128
Personal Finance,4315.0,6003317542854,Stock,empty,Business and industry,-42.42978296940476,52.27314084455523,49.82895461107497
Sports,4314.0,6002929380259,Volleyball,empty,Sports and outdoors,4.206782293438188,8.28398183642058,7.355565269641703
Technology & Computing,4313.0,6004484420351,Xiaomi,empty,Technology,4.3359368164659084,-0.1310413174519225,1.7870921923423841
Food & Drink,4312.0,6003392512725,Energy drinks,empty,Food and drink,-2.614784310095998,14.125456551468146,13.462780345101093
Technology & Computing,4311.0,6003392776977,Digital data,empty,empty,273.8199972543649,97.16017284997693,99.48141660251898
Automotive,4310.0,6003287461400,Jeep,empty,Hobbies and activities,2.8427871068399,21.675073163227147,20.208619407994778
Personal Finance,4309.0,6003179294150,NASDAQ,Local Business,Business and industry,3.795876184340152,8.62334661906929,7.865914987866407
Automotive,4308.0,6003569017318,Renault,empty,Business and industry,-5.3303417267010005,31.667524274903784,29.82686936474565
Home & Garden,4307.0,6003711009918,Air conditioning,empty,Hobbies and activities,0.3620105483897141,2.315793040250646,2.9691092019697196
Technology & Computing,4306.0,6003332675832,Graphics processing unit,empty,Technology,-5.141479280851873,11.57683835665148,10.698318636888578
Technology & Computing,4305.0,6002965993921,PC Gamer,empty,News and entertainment,-0.9166546743379997,-1.4898810752636564,-0.2875663372201718
Sports,4304.0,6003377999437,Heavyweight (MMA),Local Business,Sports and outdoors,7.380990683186102,10.992993400834164,10.396028972032564
Automotive,4303.0,6003122221722,Sport bike,empty,Hobbies and activities,-8.528728511220663,38.45249050992754,39.226783930561545
Law Government & Politics,4302.0,6003198491601,Ukraine,empty,"Travel, places and events",9.182570569239257,9.565004205343786,11.664944892935715
Business,4301.0,6003108188392,Japanese domestic market,empty,Hobbies and activities,0.19811699950748968,14.828345608322637,11.150248560947432
Technology & Computing,4300.0,6003017204650,PHP,empty,Technology,4.877724945454131,12.247546847981225,14.71229480001085
Sports,4299.0,6003283955769,Muhammad Ali,empty,People,-8.57211487427923,7.4468392579323615,6.799520168168517
Society,4298.0,6003198823767,Sweden,empty,"Travel, places and events",-14.694925145764023,0.932421409200792,-0.126985908321926
Technology & Computing,4297.0,922348221121163,Razer Inc.,empty,empty,6.977721573416902,-9.147878628794505,-8.257342091814897
Sports,4296.0,6003450532786,Rallying,empty,Sports and outdoors,-8.274799157123581,-7.197219650781928,-6.688431017561736
News,4295.0,6002840139279,Mass media,empty,Business and industry,3.7141370246883794,50.779106243929355,51.273263230216706
Arts & Entertainment,4294.0,6003259164509,Video game industry,empty,News and entertainment,-17.127210108527233,-0.11408719962533836,-3.7993034623105886
Careers,4293.0,6003371567474,Entrepreneurship,empty,Business and industry,6.269878945368312,40.72016204562011,41.89572518326379
Arts & Entertainment,4292.0,6003224351849,Fuel (band),Local Business,News and entertainment,71.27092616958069,37.35204090758652,42.150718472734056
Society,4291.0,6002932652762,World,empty,Hobbies and activities,2.9779799057233776,2.714129322159643,5.7967730562265025
Technology & Computing,4290.0,6003582533838,Personal computer,empty,News and entertainment,48.90260852317973,9.807512834738006,34.17201751120252
Sports,4289.0,6002997593782,Fédération Internationale de l'Automobile,"Automotive, Aircraft & Boat",Lifestyle and culture,114.87851473827138,-13.919173399523274,10.58891522470926
Sports,4288.0,6003431520269,UFC 1,empty,empty,3.449977376980374,6.78393873345922,6.917671726236229
Sports,4287.0,6003321196741,Amateur boxing,Sport,Sports and outdoors,30.15060522131132,19.41555313199479,26.227125619226644
Arts & Entertainment,4286.0,6003266140309,World Boxing Association,Local Business,Business and industry,47.54486074271151,9.691700272894696,28.971181408635502
Sports,4285.0,6003446478480,College basketball,empty,Sports and outdoors,-7.562591295582767,-1.8001418478413749,-1.2032873334038952
Technology & Computing,4284.0,6003111672245,GeForce,empty,Business and industry,-10.848537649903923,-15.277134944400915,-15.705921180619441
Law Government & Politics,4283.0,6004048530096,Soviet Union,empty,"Travel, places and events",-0.05289072266167811,11.203557726527025,10.924489214365831
Shopping,4282.0,6003472391176,App Store (iOS),empty,Technology,-2.812014375306138,-8.723911228771943,-9.053088869646128
Style & Fashion,4281.0,6003392754754,"Nike, Inc.",empty,Business and industry,-1.3397411594832973,4.318873888551948,5.232110555944278
